State,District Name,School Name
Texas,CARLISLE ISD,Carlisle School
Texas,WEST RUSK COUNTY CONSOLIDATED ISD,West Rusk High School 
Texas,WEST RUSK COUNTY CONSOLIDATED ISD,Elder Coop Alternative School
Texas,WEST RUSK COUNTY CONSOLIDATED ISD,West Rusk Middle
Texas,WEST RUSK COUNTY CONSOLIDATED ISD,West Rusk Int
Texas,WEST RUSK COUNTY CONSOLIDATED ISD,West Rusk Elementary
Texas,HEMPHILL ISD,Hemphill High School 
Texas,HEMPHILL ISD,Hemphill Middle
Texas,HEMPHILL ISD,Hemphill Elementary
Texas,WEST SABINE ISD,West Sabine High School 
Texas,WEST SABINE ISD,West Sabine Elementary
Texas,SAN AUGUSTINE ISD,San Augustine High School 
Texas,SAN AUGUSTINE ISD,San Augustine Elementary
Texas,BROADDUS ISD,Broaddus High School 
Texas,BROADDUS ISD,Broaddus Elementary
Texas,COLDSPRING-OAKHURST CISD,Coldspring-Oakhurst High School 
Texas,COLDSPRING-OAKHURST CISD,Lincoln Junior High
Texas,COLDSPRING-OAKHURST CISD,Street Elementary
Texas,COLDSPRING-OAKHURST CISD,Coldspring Int
Texas,SHEPHERD ISD,Shepherd High School 
Texas,SHEPHERD ISD,Shepherd Middle
Texas,SHEPHERD ISD,Shepherd Primary
Texas,SHEPHERD ISD,Shepherd Int
Texas,ARANSAS PASS ISD,Aransas Pass High School 
Texas,ARANSAS PASS ISD,Aransas Pass Juvenile Justice Alternative Education Programs
Texas,ARANSAS PASS ISD,A C Blunt Middle
Texas,ARANSAS PASS ISD,H T Faulk Early Childhood School
Texas,ARANSAS PASS ISD,W A Kieberger Elementary
Texas,ARANSAS PASS ISD,Charlie Marshall Elementary
Texas,GREGORY-PORTLAND ISD,Gregory-Portland High School 
Texas,GREGORY-PORTLAND ISD,Gregory-Portland Junior High
Texas,GREGORY-PORTLAND ISD,Austin Elementary
Texas,GREGORY-PORTLAND ISD,Clark Elementary
Texas,GREGORY-PORTLAND ISD,East Cliff Elementary
Texas,GREGORY-PORTLAND ISD,Andrews Elementary
Texas,GREGORY-PORTLAND ISD,Gregory-Portland Int
Texas,INGLESIDE ISD,Ingleside High School 
Texas,INGLESIDE ISD,Leon Taylor Junior High
Texas,INGLESIDE ISD,Ingleside Primarymary School
Texas,INGLESIDE ISD,Blaschke/Sheldon Elementary
Texas,INGLESIDE ISD,Gilbert J Mircovich Elementaryementary
Texas,MATHIS ISD,Mathis High School 
Texas,MATHIS ISD,Mathis Middle
Texas,MATHIS ISD,Mathis Elementary
Texas,MATHIS ISD,Mathis Int
Texas,ODEM-EDROY ISD,Odem High School 
Texas,ODEM-EDROY ISD,Odem Junior High
Texas,ODEM-EDROY ISD,Odem Int
Texas,ODEM-EDROY ISD,Odem Elementary
Texas,SINTON ISD,Sinton High School 
Texas,SINTON ISD,Juvenile Detention Ctr
Texas,SINTON ISD,E Merle Smith Middle
Texas,SINTON ISD,Welder Elementary
Texas,SINTON ISD,Sinton Elementary
Texas,TAFT ISD,Taft High School 
Texas,TAFT ISD,Taft Junior High
Texas,TAFT ISD,Woodroe Petty Elementary
Texas,SAN SABA ISD,San Saba High School 
Texas,SAN SABA ISD,San Saba Middle
Texas,SAN SABA ISD,San Saba Elementary
Texas,RICHLAND SPRINGS ISD,Richland Springs School
Texas,CHEROKEE ISD,Cherokee School
Texas,SCHLEICHER ISD,Eldorado High School 
Texas,SCHLEICHER ISD,Eldorado Middle
Texas,SCHLEICHER ISD,Eldorado Elementary
Texas,HERMLEIGH ISD,Hermleigh School
Texas,HERMLEIGH ISD,Snyder Academy
Texas,SNYDER ISD,Snyder High School 
Texas,SNYDER ISD,Snyder Junior High
Texas,SNYDER ISD,Stanfield Family Integrated Center
Texas,SNYDER ISD,Snyder Primary
Texas,SNYDER ISD,Snyder Int
Texas,IRA ISD,Ira School
Texas,ALBANY ISD,Albany Jr-Sr High School 
Texas,ALBANY ISD,Nancy Smith Elementary
Texas,MORAN ISD,Moran School
Texas,CENTER ISD,Center High School 
Texas,CENTER ISD,Roughrider Academy
Texas,CENTER ISD,Center Middle
Texas,CENTER ISD,Center Elementary
Texas,CENTER ISD,Center Int
Texas,CENTER ISD,F L Moffett Primary
Texas,JOAQUIN ISD,Joaquin High School 
Texas,JOAQUIN ISD,Joaquin Junior High School
Texas,JOAQUIN ISD,Joaquin Elementary
Texas,SHELBYVILLE ISD,Shelbyville School
Texas,TENAHA ISD,Tenaha Schools
Texas,TIMPSON ISD,Timpson High School 
Texas,EXCELSIOR ISD,Excelsior Elementary
Texas,TEXHOMA ISD,Texhoma Elementary
Texas,STRATFORD ISD,Stratford High School 
Texas,STRATFORD ISD,Stratford Junior High
Texas,STRATFORD ISD,Mary Allen Elementary
Texas,CUMBERLAND ACADEMY,Cumberland High School 
Texas,CUMBERLAND ACADEMY,Cumberland Academy Middle
Texas,CUMBERLAND ACADEMY,Cumberland Academy
Texas,CUMBERLAND ACADEMY,The Leadership Academy
Texas,UT TYLER INNOVATION ACADEMY,Ut Tyler Innovation Academy - Tyler
Texas,UT TYLER INNOVATION ACADEMY,Ut Tyler Innovation Academy - Longview
Texas,UT TYLER INNOVATION ACADEMY,Ut Tyler Innovation Academy - Palestine
Texas,ARP ISD,Arp High School 
Texas,ARP ISD,Arp Junior High
Texas,ARP ISD,Arp Elementary
Texas,BULLARD ISD,Bullard High School 
Texas,BULLARD ISD,Bullard Ms
Texas,BULLARD ISD,Bullard Elementary
Texas,BULLARD ISD,Bullard Int
Texas,BULLARD ISD,Bullard Early Childhood
Texas,BULLARD ISD,Bullard Primary
Texas,LINDALE ISD,Lindale High School 
Texas,LINDALE ISD,Lindale Junior High
Texas,LINDALE ISD,College Street Elementary
Texas,LINDALE ISD,Velma Penny Elementary
Texas,LINDALE ISD,E J Moss Int
Texas,LINDALE ISD,Early Childhood Center
Texas,TROUP ISD,Troup High School 
Texas,TROUP ISD,Troup Middle
Texas,TROUP ISD,Troup Elementary
Texas,TYLER ISD,Robert Elementaryee High School 
Texas,TYLER ISD,John Tyler High School 
Texas,TYLER ISD,Tyler Isd Early College High School 
Texas,TYLER ISD,Alvin V Anderson Rise Academy
Texas,TYLER ISD,Boulter Middle
Texas,TYLER ISD,Dogan Middle
Texas,TYLER ISD,Hogg Middle
Texas,TYLER ISD,Hubbard Middle
Texas,TYLER ISD,Moore Mst Magnet School
Texas,TYLER ISD,Three Lakes Middle
Texas,TYLER ISD,T J Austin Elementary
Texas,TYLER ISD,Bell Elementary
Texas,TYLER ISD,Birdwell Elementary
Texas,TYLER ISD,Bonner Elementary
Texas,TYLER ISD,Clarkston Elementary
Texas,TYLER ISD,Dixie Elementary
Texas,TYLER ISD,Douglas Elementary
Texas,TYLER ISD,Owens Elementary
Texas,TYLER ISD,Caldwell Elementary Arts Academy
Texas,TYLER ISD,Griffin Elementary
Texas,TYLER ISD,Jones Elementary
Texas,TYLER ISD,Orr Elementary
Texas,TYLER ISD,Peete Elementary
Texas,TYLER ISD,Ramey Elementary
Texas,TYLER ISD,Rice Elementary
Texas,TYLER ISD,Woods Elementary
Texas,TYLER ISD,Dr Bryan C Jack Elementary
Texas,TYLER ISD,St Louis Early Childhood Center
Texas,WHITEHOUSE ISD,Whitehouse High School 
Texas,WHITEHOUSE ISD,Whitehouse A E P
Texas,WHITEHOUSE ISD,Whitehouse Isd - Juvenile Justice Alternative Education Programs
Texas,WHITEHOUSE ISD,Whitehouse Junior High
Texas,WHITEHOUSE ISD,J W Holloway Sixth Grade School
Texas,WHITEHOUSE ISD,Gus Winston Cain Elementary
Texas,WHITEHOUSE ISD,Mozelle Brown Elementary
Texas,WHITEHOUSE ISD,H L Higgins Elementary
Texas,WHITEHOUSE ISD,Stanton-Smith Elementary
Texas,CHAPEL HILL ISD,Chapel Hill High School 
Texas,CHAPEL HILL ISD,Chapel Hill Middle
Texas,CHAPEL HILL ISD,Wise Elementary Fine Arts Magnet
Texas,CHAPEL HILL ISD,Jackson Elementary
Texas,CHAPEL HILL ISD,W L Kissam Elementary
Texas,WINONA ISD,Winona High School 
Texas,WINONA ISD,Winona Middle
Texas,WINONA ISD,Winona Elementary
Texas,WINONA ISD,Winona Int
Texas,BRAZOS RIVER CHARTER SCHOOL,Brazos River Charter School
Texas,GLEN ROSE ISD,Glen Rose High School 
Texas,GLEN ROSE ISD,Glen Rose Junior High
Texas,GLEN ROSE ISD,Glen Rose Elementary
Texas,GLEN ROSE ISD,Glen Rose Int
Texas,RIO GRANDE CITY CISD,Rio Grande City High School 
Texas,RIO GRANDE CITY CISD,Rio Grande City Cisd Grulla High School 
Texas,RIO GRANDE CITY CISD,Preparatory For Early College High School 
Texas,RIO GRANDE CITY CISD,Grulla Middle
Texas,RIO GRANDE CITY CISD,Ringgold Middle
Texas,RIO GRANDE CITY CISD,Veterans Middle
Texas,RIO GRANDE CITY CISD,Grulla Elementary
Texas,RIO GRANDE CITY CISD,La Union Elementary
Texas,RIO GRANDE CITY CISD,North Grammar Elementary
Texas,RIO GRANDE CITY CISD,John & Olive Hinojosa Elementary
Texas,RIO GRANDE CITY CISD,Ringgold Elementary
Texas,RIO GRANDE CITY CISD,Roque Guerra Jr Elementary
Texas,RIO GRANDE CITY CISD,Alto Bonito Elementary
Texas,RIO GRANDE CITY CISD,General Ricardo Sanchez Elementary
Texas,RIO GRANDE CITY CISD,Dr Mario E Ramirez Elementary
Texas,SAN ISIDRO ISD,San Isidro High School 
Texas,SAN ISIDRO ISD,San Isidro Elementary
Texas,ROMA ISD,Roma High School 
Texas,ROMA ISD,Instructional & Guidance Center
Texas,ROMA ISD,Roma Middle
Texas,ROMA ISD,Ramiro Barrera Middle
Texas,ROMA ISD,Ynes B Escobar Elementary
Texas,ROMA ISD,Florence J Scott Elementary
Texas,ROMA ISD,Rt Barrera Elementary
Texas,ROMA ISD,Emma Vera Elementary
Texas,ROMA ISD,Roel A & Celia R Saenz Elementary
Texas,ROMA ISD,Veterans Memorial Elementary
Texas,BRECKENRIDGE ISD,Breckenridge High School 
Texas,BRECKENRIDGE ISD,Breckenridge Junior High
Texas,BRECKENRIDGE ISD,East Elementary
Texas,BRECKENRIDGE ISD,North Elementary
Texas,BRECKENRIDGE ISD,South Elementary
Texas,STERLING CITY ISD,Sterling City School
Texas,STERLING CITY ISD,Fairview Accelerated
Texas,STERLING CITY ISD,Fairview Disciplinary Alternative Education Program
Texas,STERLING CITY ISD,Wall Special Programs
Texas,STERLING CITY ISD,Sterling City/Veribest Special Programs
Texas,STERLING CITY ISD,Fairview Special Programs
Texas,ASPERMONT ISD,Aspermont High School 
Texas,ASPERMONT ISD,Aspermont Elementary
Texas,SONORA ISD,Sonora High School 
Texas,SONORA ISD,Sonora Junior High
Texas,SONORA ISD,Sonora Elementary
Texas,HAPPY ISD,Happy High School 
Texas,HAPPY ISD,Happy Elementary
Texas,TULIA ISD,Tulia High School 
Texas,TULIA ISD,Tulia Junior High
Texas,TULIA ISD,Tulia Highland Elementary
Texas,TULIA ISD,W V Swinburn Elementary
Texas,KRESS ISD,Kress High School 
Texas,KRESS ISD,Kress Elementary
Texas,TREETOPS SCHOOL INTERNATIONAL,Treetops School International
Texas,ARLINGTON CLASSICS ACADEMY,Arlington Classics Academy - Middle
Texas,ARLINGTON CLASSICS ACADEMY,Arlington Classics Academy - Primary
Texas,ARLINGTON CLASSICS ACADEMY,Arlington Classics Academy -Intermediate
Texas,FORT WORTH ACADEMY OF FINE ARTS,Fort Worth Academy Of Fine Arts
Texas,FORT WORTH ACADEMY OF FINE ARTS,Fort Worth Academy Of Fine Arts Elementary
Texas,WESTLAKE ACADEMY CHARTER SCHOOL,Westlake Academy
Texas,EAST FORT WORTH MONTESSORI ACADEMY,East Fort Worth Montessori Academy
Texas,EAST FORT WORTH MONTESSORI ACADEMY,The Olive Tree Montessori Academy
Texas,TEXAS SCHOOL OF THE ARTS,Texas School Of The Arts
Texas,CHAPEL HILL ACADEMY,Chapel Hill Academy
Texas,NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON,Newman International Academy Of Arlington
Texas,NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON,Newman International At Cedar Hill
Texas,NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON,Newman International Academy At Grace
Texas,NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON,Newman International Academy At Fort Worth
Texas,NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON,Newman International Academy Of Mansfield
Texas,NEWMAN INTERNATIONAL ACADEMY OF ARLINGTON,Newman International Academy At Pioneer
Texas,HIGH POINT ACADEMY,High Point Academy
Texas,ARLINGTON ISD,Arlington High School 
Texas,ARLINGTON ISD,Sam Houston High School 
Texas,ARLINGTON ISD,Lamar High School 
Texas,ARLINGTON ISD,Bowie High School 
Texas,ARLINGTON ISD,Martin High School 
Texas,ARLINGTON ISD,Venture Alter High School 
Texas,ARLINGTON ISD,Turning Point Secondary School
Texas,ARLINGTON ISD,Newcomer Center
Texas,ARLINGTON ISD,Seguin High School 
Texas,ARLINGTON ISD,Tarrant Co Juvenile Justice Alternative Education Programs
Texas,ARLINGTON ISD,Arlington Collegiate High School 
Texas,ARLINGTON ISD,Carter Junior High
Texas,ARLINGTON ISD,Bailey Junior High
Texas,ARLINGTON ISD,Gunn Junior High
Texas,ARLINGTON ISD,Shackelford Junior High
Texas,ARLINGTON ISD,Young Junior High
Texas,ARLINGTON ISD,Workman Junior High
Texas,ARLINGTON ISD,Boles Junior High
Texas,ARLINGTON ISD,Barnett Junior High
Texas,ARLINGTON ISD,Nichols Junior High
Texas,ARLINGTON ISD,Turning Point Alter Junior High
Texas,ARLINGTON ISD,Ousley Junior High
Texas,ARLINGTON ISD,Berry Elementary
Texas,ARLINGTON ISD,Blanton Elementary
Texas,ARLINGTON ISD,Crow Elementary
Texas,ARLINGTON ISD,Duff Elementary
Texas,ARLINGTON ISD,Community Based Pk
Texas,ARLINGTON ISD,Kooken Ed Ctr
Texas,ARLINGTON ISD,Rankin Elementary
Texas,ARLINGTON ISD,Roark Elementary
Texas,ARLINGTON ISD,South Davis Elementary
Texas,ARLINGTON ISD,Speer Elementary
Texas,ARLINGTON ISD,Swift Elementary
Texas,ARLINGTON ISD,Thornton Elementary
Texas,ARLINGTON ISD,Wimbish Elementary
Texas,ARLINGTON ISD,Hill Elementary
Texas,ARLINGTON ISD,Goodman Elementary
Texas,ARLINGTON ISD,Pope Elementary
Texas,ARLINGTON ISD,Johns Elementary
Texas,ARLINGTON ISD,Short Elementary
Texas,ARLINGTON ISD,Amos Elementary
Texas,ARLINGTON ISD,Dunn Elementary
Texas,ARLINGTON ISD,Foster Elementary
Texas,ARLINGTON ISD,Key Elementary
Texas,ARLINGTON ISD,Butler Elementary
Texas,ARLINGTON ISD,Ditto Elementary
Texas,ARLINGTON ISD,Morton Elementary
Texas,ARLINGTON ISD,Atherton Elementary
Texas,ARLINGTON ISD,Wood Elementary
Texas,ARLINGTON ISD,Sherrod Elementary
Texas,ARLINGTON ISD,Miller Elementary
Texas,ARLINGTON ISD,Fitzgerald Elementary
Texas,ARLINGTON ISD,Corey Fine Arts / Dual Language Academy
Texas,ARLINGTON ISD,Starrett Elementary
Texas,ARLINGTON ISD,Bebensee Elementary
Texas,ARLINGTON ISD,Ellis Elementary
Texas,ARLINGTON ISD,Farrell Elementary
Texas,ARLINGTON ISD,Moore Elementary
Texas,ARLINGTON ISD,Williams Elementary
Texas,ARLINGTON ISD,Little Elementary
Texas,ARLINGTON ISD,Bryant Elementary
Texas,ARLINGTON ISD,Webb Elementary
Texas,ARLINGTON ISD,Ashworth Elementary
Texas,ARLINGTON ISD,Crouch Elementary
Texas,ARLINGTON ISD,Larson Elementary
Texas,ARLINGTON ISD,West Elementary
Texas,ARLINGTON ISD,Hale Elementary
Texas,ARLINGTON ISD,Pearcy Elementary
Texas,ARLINGTON ISD,Burgin Elementary
Texas,ARLINGTON ISD,Knox Elementary
Texas,ARLINGTON ISD,Beckham Elementary
Texas,ARLINGTON ISD,Remynse Elementary
Texas,ARLINGTON ISD,Anderson Elementary
Texas,ARLINGTON ISD,Adams Elementary
Texas,ARLINGTON ISD,Patrick Elementary
Texas,ARLINGTON ISD,Jones Fine Arts / Dual Language Academy
Texas,ARLINGTON ISD,Peach Elementary
Texas,ARLINGTON ISD,Mcnutt Elementary
Texas,BIRDVILLE ISD,Haltom High School 
Texas,BIRDVILLE ISD,Richland High School 
Texas,BIRDVILLE ISD,Homebound
Texas,BIRDVILLE ISD,Tarrant Co Juvenile Justice Alternative Education Programs
Texas,BIRDVILLE ISD,Birdville High School 
Texas,BIRDVILLE ISD,Shannon High School 
Texas,BIRDVILLE ISD,Haltom Middle
Texas,BIRDVILLE ISD,North Richland Middle
Texas,BIRDVILLE ISD,Richland Middle
Texas,BIRDVILLE ISD,North Oaks Middle
Texas,BIRDVILLE ISD,Watauga Middle
Texas,BIRDVILLE ISD,Smithfield Middle
Texas,BIRDVILLE ISD,North Ridge Middle
Texas,BIRDVILLE ISD,Birdville Elementary
Texas,BIRDVILLE ISD,David E Smith Elementary
Texas,BIRDVILLE ISD,W T Francisco Elementary
Texas,BIRDVILLE ISD,Jack C Binion Elementary
Texas,BIRDVILLE ISD,Alliene Mullendore Elementary
Texas,BIRDVILLE ISD,Richland Elementary
Texas,BIRDVILLE ISD,Smithfield Elementary
Texas,BIRDVILLE ISD,Snow Heights Elementary
Texas,BIRDVILLE ISD,Major Cheney Elementary At South Birdville
Texas,BIRDVILLE ISD,O High School Towe Elementary
Texas,BIRDVILLE ISD,West Birdville Elementary
Texas,BIRDVILLE ISD,Holiday Heights Elementary
Texas,BIRDVILLE ISD,Watauga Elementary
Texas,BIRDVILLE ISD,Grace E Hardeman Elementary
Texas,BIRDVILLE ISD,W A Porter Elementary
Texas,BIRDVILLE ISD,Academy At Carrie F Thomas
Texas,BIRDVILLE ISD,Foster Village Elementary
Texas,BIRDVILLE ISD,North Ridge Elementary
Texas,BIRDVILLE ISD,John D Spicer Elementary
Texas,BIRDVILLE ISD,Green Valley Elementary
Texas,BIRDVILLE ISD,Walker Creek Elementary
Texas,EVERMAN ISD,Everman High School 
Texas,EVERMAN ISD,Tarrant County Juvenile Justice Alternative Education Programs School
Texas,EVERMAN ISD,Everman Academy High School 
Texas,EVERMAN ISD,Charles Baxter Junior High
Texas,EVERMAN ISD,Roy Johnson Sixth Grade Campus
Texas,EVERMAN ISD,Bishop Elementary
Texas,EVERMAN ISD,E Ray Elementary
Texas,EVERMAN ISD,Souder Elementary
Texas,EVERMAN ISD,Hommel Elementary
Texas,EVERMAN ISD,Dan Powell Int
Texas,EVERMAN ISD,John And Polly Townley Elementary
Texas,FORT WORTH ISD,Carter-Riverside High School 
Texas,FORT WORTH ISD,Arlington Heights High School 
Texas,FORT WORTH ISD,South Hills High School 
Texas,FORT WORTH ISD,Diamond Hill-Jarvis High School 
Texas,FORT WORTH ISD,Dunbar High School 
Texas,FORT WORTH ISD,Eastern Hills High School 
Texas,FORT WORTH ISD,North Side High School 
Texas,FORT WORTH ISD,Polytechnic High School 
Texas,FORT WORTH ISD,Paschal High School 
Texas,FORT WORTH ISD,Trimble Technical High School 
Texas,FORT WORTH ISD,Southwest High School 
Texas,FORT WORTH ISD,Western Hills High School 
Texas,FORT WORTH ISD,O D Wyatt High School 
Texas,FORT WORTH ISD,Middle Lvl Lrn Ctr
Texas,FORT WORTH ISD,Metro Opportunity
Texas,FORT WORTH ISD,Success High School 
Texas,FORT WORTH ISD,Detent Ctr
Texas,FORT WORTH ISD,Jo Kelly Sp Ed
Texas,FORT WORTH ISD,Transition Ctr
Texas,FORT WORTH ISD,Juvenile Justice Alternative Ed Program
Texas,FORT WORTH ISD,Daggett Middle
Texas,FORT WORTH ISD,Wedgwood 6Th Gr Sch
Texas,FORT WORTH ISD,Elder Middle
Texas,FORT WORTH ISD,Forest Oak Middle
Texas,FORT WORTH ISD,Handley Middle
Texas,FORT WORTH ISD,James Middle
Texas,FORT WORTH ISD,Kirkpatrick Middle
Texas,FORT WORTH ISD,Mclean Middle
Texas,FORT WORTH ISD,Meacham Middle
Texas,FORT WORTH ISD,Meadowbrook Middle
Texas,FORT WORTH ISD,Monnig Middle
Texas,FORT WORTH ISD,Morningside Middle
Texas,FORT WORTH ISD,Applied Learning Acad
Texas,FORT WORTH ISD,Riverside Middle
Texas,FORT WORTH ISD,Rosemont Middle
Texas,FORT WORTH ISD,Stripling Middle
Texas,FORT WORTH ISD,J Martin Jacquet Middle
Texas,FORT WORTH ISD,Wedgwood Middle
Texas,FORT WORTH ISD,Leonard Middle
Texas,FORT WORTH ISD,Int'L Newcomer Acad
Texas,FORT WORTH ISD,Como Montessori
Texas,FORT WORTH ISD,Glencrest 6Th Grade Sch
Texas,FORT WORTH ISD,Willoughby House
Texas,FORT WORTH ISD,Rosemont 6Th Grade
Texas,FORT WORTH ISD,Mclean 6Th Grade
Texas,FORT WORTH ISD,Jean Mcclung Middle
Texas,FORT WORTH ISD,Benbrook Middle/High School
Texas,FORT WORTH ISD,Sped Primaryvate/Homebound
Texas,FORT WORTH ISD,Young Women'S Leadership Academy
Texas,FORT WORTH ISD,Texas Academy Of Biomedical
Texas,FORT WORTH ISD,Young Men'S Leadership Academy
Texas,FORT WORTH ISD,World Languages Institute
Texas,FORT WORTH ISD,Marine Creek Collegiate High School 
Texas,FORT WORTH ISD,Tarrant Co College South/Fort Worth Collegiate High School 
Texas,FORT WORTH ISD,Im Terrell Academy For Stem And Vpa
Texas,FORT WORTH ISD,Alice Carlson Applied Lrn Ctr
Texas,FORT WORTH ISD,Benbrook Elementary
Texas,FORT WORTH ISD,Boulevard Heights
Texas,FORT WORTH ISD,West Handley Elementary
Texas,FORT WORTH ISD,Burton Hill Elementary
Texas,FORT WORTH ISD,Carroll Peak Elementary
Texas,FORT WORTH ISD,Carter Park Elementary
Texas,FORT WORTH ISD,Manuel Jara Elementary
Texas,FORT WORTH ISD,George Clarke Elementary
Texas,FORT WORTH ISD,Lily B Clayton Elementary
Texas,FORT WORTH ISD,Como Elementary
Texas,FORT WORTH ISD,Hazel Harvey Peace Elementary
Texas,FORT WORTH ISD,Daggett Elementary
Texas,FORT WORTH ISD,Rufino Mendoza Sr Elementary
Texas,FORT WORTH ISD,De Zavala Elementary
Texas,FORT WORTH ISD,Diamond Hill Elementary
Texas,FORT WORTH ISD,S S Dillow Elementary
Texas,FORT WORTH ISD,Maude I Logan Elementary
Texas,FORT WORTH ISD,Eastern Hills Elementary
Texas,FORT WORTH ISD,East Handley Elementary
Texas,FORT WORTH ISD,Christene C Moss Elementary
Texas,FORT WORTH ISD,John T White Elementary
Texas,FORT WORTH ISD,Harlean Beal Elementary
Texas,FORT WORTH ISD,Rosemont Park Elementary
Texas,FORT WORTH ISD,Glen Park Elementary
Texas,FORT WORTH ISD,W M Green Elementary
Texas,FORT WORTH ISD,Greenbriar Elementary
Texas,FORT WORTH ISD,Van Zandt-Guinn Elementary
Texas,FORT WORTH ISD,Hubbard Elementary
Texas,FORT WORTH ISD,Helbing Elementary
Texas,FORT WORTH ISD,Kirkpatrick Elementary
Texas,FORT WORTH ISD,Meadowbrook Elementary
Texas,FORT WORTH ISD,Mcrae Elementary
Texas,FORT WORTH ISD,Mitchell Boulevard Elementary
Texas,FORT WORTH ISD,Moore M H Elementary
Texas,FORT WORTH ISD,Morningside Elementary
Texas,FORT WORTH ISD,Charles Nash Elementary
Texas,FORT WORTH ISD,North Hi Mount Elementary
Texas,FORT WORTH ISD,Oakhurst Elementary
Texas,FORT WORTH ISD,Natha Howell Elementary
Texas,FORT WORTH ISD,Oaklawn Elementary
Texas,FORT WORTH ISD,A M Pate Elementary
Texas,FORT WORTH ISD,M L Phillips Elementary
Texas,FORT WORTH ISD,Ridglea Hills Elementary
Texas,FORT WORTH ISD,Luella Merrett Elementary
Texas,FORT WORTH ISD,Versia Williams Elementary
Texas,FORT WORTH ISD,Maudrie Walton Elementary
Texas,FORT WORTH ISD,Sam Rosen Elementary
Texas,FORT WORTH ISD,Sagamore Hill Elementary
Texas,FORT WORTH ISD,Bruce Shulkey Elementary
Texas,FORT WORTH ISD,Richard J Wilson Elementary
Texas,FORT WORTH ISD,South Hi Mount Elementary
Texas,FORT WORTH ISD,South Hills Elementary
Texas,FORT WORTH ISD,Springdale Elementary
Texas,FORT WORTH ISD,Sunrise - Mcmillan Elementary
Texas,FORT WORTH ISD,Tanglewood Elementary
Texas,FORT WORTH ISD,W J Turner Elementary
Texas,FORT WORTH ISD,Washington Heights Elementary
Texas,FORT WORTH ISD,Waverly Park Elementary
Texas,FORT WORTH ISD,Westcliff Elementary
Texas,FORT WORTH ISD,Westcreek Elementary
Texas,FORT WORTH ISD,Western Hills Elementary
Texas,FORT WORTH ISD,Worth Heights Elementary
Texas,FORT WORTH ISD,David K Sellars Elementary
Texas,FORT WORTH ISD,J T Stevens Elementary
Texas,FORT WORTH ISD,Atwood Mcdonald Elementary
Texas,FORT WORTH ISD,Riverside Applied Lrn Ctr
Texas,FORT WORTH ISD,Fw Rgnl Program For Deaf
Texas,FORT WORTH ISD,Daggett Montessori
Texas,FORT WORTH ISD,Bill J Elementaryliott Elementary
Texas,FORT WORTH ISD,Westpark Elementary
Texas,FORT WORTH ISD,T A Sims Elementary
Texas,FORT WORTH ISD,Edward Briscoe Elementary
Texas,FORT WORTH ISD,Children'S Medical Ctr
Texas,FORT WORTH ISD,Women'S Haven
Texas,FORT WORTH ISD,Bridge Assoc
Texas,FORT WORTH ISD,Adult Ed
Texas,FORT WORTH ISD,Woodway Elementary
Texas,FORT WORTH ISD,Lowery Road
Texas,FORT WORTH ISD,Alice D Contreras
Texas,FORT WORTH ISD,Western Hills Primary
Texas,FORT WORTH ISD,Clifford Davis Elementary
Texas,FORT WORTH ISD,Cesar Chavez Primary
